text,sentiment
nomor nya kebesaran,1
dibiarkan bintang yang menjawab,1
barang sesuai deskripsi. oke dan mantap Terima Kasih,1
"barang mantap sudah di tes untuk game balap. pengiriman sangat cepat, cuma yang saya dapat l lnya agak keras sedikit Ngomong-ngomong bisa getar tidak ya sticknya? tertawa",1
barang sesuai dengan gambar. recommended seller,1
produk mantap proses pengiriman cepat,1
joss produk nya adapun fast respons penjual,1
done.,1
"bukan saya yang makan, pacar. tapi checkout",1
good respons dan produk,1
"sudah di pemasangan, bagus.",1
"barang cepat sampai, Terima Kasih a bunch",1
"barang bagus dan keren, packing aman penjual responsif",1
barang telah sampai. semoga awet terima kasih,1
bahan atasnya empuk tetapi sol nya masih kurang. barang sesuai dengan foto produk,1
rasanya enak banget tidak terlalu manis cocok buat yang diet atau orang tua. nanti beli lagi ya kalau ada senior ultah,1
pengiriman cepat packing rapi,1
"stok vitamin wajib di luar permaduan? ikhtiar menjaga kesehatan. sempat ketar ketir karena packing hanya bubble wrap tnp dus air pouch, tetapi pas unboxing alhamdulillah aman semua ed jauh sampai dlm keadaan selamat Terima Kasih banget seller",1
proses pengiriman cepat,1
barang sudah di terima dan sesuai pesanan,1
produk sesuai dan kondisi baik,1
barang sudah diterima terima kasih mas,1
"lumayan bagus, isi banyak dan bahanny karet lentur banget pas di tangan",1
bagus. mudah-mudahan mudah-mudahan awet lumayan nyerap keringat,1
barang sudah sampai. tetapi bingung cara penggunaannya karena tidak ada petunjuk pemakaian tulisannya bahasa china semuanya,1
cepat sampai dan berfungsi dengan baik,1
"harga murah, barang oke",1
"barang bagus, tidak ada masalah packing rapi dan aman. terima kasih agan",1
pelayanan baik lewat tokopedia,1
barang bagus dan bungkus rapi,1
sampai. terima kasih,1
"barang telah saya teriam dalam keadaan baik. namun, jika berkenan apakah produk ini bisa ditukar? karena kekecilan di kaki terima kasih",1
"terima kasih ya. pengiriman cepat, barang sesuai deskripsi sukses selalu",1
mantap sekali kalau bisa kasih bintang 7,1
"barang sudah diterima, seller fast respons",1
fast respons mantap,1
barang sesuai demgam pesanan,1
"packaging oke, baterai original dan pengiriman cepat.",1
yang ini bagus berfungsi dengan baik. semoga awet ya bos,1
mantap. kiriman juga cepat sampai,1
"packing bagus, respons cepat tidak ada yang bonyok maupun pecah.",1
barang sudah sampai dengan selamat dan tepat waktu. di tes semua port bisa tapi belum sempat untuk transfer data karena ada flashdisknya,1
"buku pasti original, sesuai pesanan proses pengiriman cepat dapat harga murah pas bookcarnaval.",1
"barang sudah sampai semalem, responcepat dan barangypun oke",1
buat main game di pc. lumayan bagus,1
"sesuai dengan deskripsii, barang ciyamikk tidak. nyesell belii Rekomendasi seller",1
"barang sudah sampai, Terima Kasih.",1
"karpet ok, sesuai dengan gambar",1
barang diterima dengan baik dan aman,1
"terima kasih atas kerjasamanya yang baik, dan servis",1
barang sudah selamat sampai tujuan dengan packing yang rapi. hatur nuhuns gans semoga barangnya awet,1
"barang diterima dengan baik, terima kasih ya",1
barang sudah datang. Terima Kasih,1
"bertanya apapun selalu di jawab dengan lengkap dan sabar, barang cepat sampai packing rapi. terima kasih untuk admin nya?",1
mantap. sudah sampai Terima Kasih sukses selalu,1
"pertama mencoba kimchinya ternyata enak, segar banget. asemnya pas teman makan ramyeon",1
pertama kali pesan wood pallet respons seller gercep lsg sampai dirmh. awesome? next aku lagi terima kasih kakak recommended,1
fast respons. barang sudah sampai,1
sesuai harga dan deskripsi,1
"sudah dicoba dan jalan semua, semoga awet",1
produknya oke. packing nya tidak,1
"barang nya cepat sampai, pemesanan 1. diterima instan kurir sesuai spesifikasi murah dan mudah-mudahan mudah-mudahan awet",1
mnatap barrang sesuai cuma jne agak lama ke Jakarta,1
"barang sesuai, dapat digunakan dengan baik. pengiriman waktu terima kasih",1
"barangnya cepat sampai, sangat recommended respons cepat terima kasih",1
"layanan cepat, barang sesuai deskripsi",1
-nya Terima Kasih,1
keringat banjir. bagus sekali,1
"sudah sampai kekonsumen,",1
"barangnya sesuai yang di diinginkan, packing bagus berjalan dengan mulus.",1
"produk ok, size juga sesuai sekarang sedang beli satu lagi ukuran warna navy. terima kasih wakai dan tokopedia",1
produk berfungsi dengan baik pengiriman cepat oke,1
"semoga cocok dan awet bos. barang sudah diterima, packing rapi tapi belum dicoba fisik sangat bagus rekomendasi banget",1
produk bagus dan kualitas nya mantap,1
"cepat banget sampai, packing termat sangat aman dan tidak bocor bubble wrap tebal sekali belum dicoba semoga bermanfaat dengan baik",1
always good. pelanggan tetap,1
"barang sesuai dengan gambar, tidak ada issue",1
"Terima Kasih agan barang sudah di terima. good layanan, fast respons packing dan cepat delivery shop",1
barang sesuai pengiriman cepat good,1
sesuai harganya. barang sudah diterima,1
Terima Kasih ya langsung direspons. produknya pun recommended,1
barang sesuai pesanan tapi packing kurang rapi.,1
"barang sudah diterima, sesuai gambar dan bagus recommended",1
"harga lebih murah, belum di pakai sih. semoga aman dan tidak ada masalah",1
barang sudah sampai dan langsung saya pemasangan berfungsi dengan baik. fast respons pengiriman cepat recommended seller Terima Kasih,1
"barang sudah sampai, tetapi keliatany bukan produk kenmaster karena tidak ada nama merek di staplesy cukup puas lah bisa digunakan dengan baik dan semoga aweet terima kasih ya",1
"produk sesuai gambar, respons penjual sangat oke",1
siap. sesuai harga lah,1
barang sudah sampai dengan cepat. dicoba dan hasilnya ok sukses terus bos,1
"barang sudah sampai, terima kasih.",1
ok bagus semua trimahkasih,1
"kualitas, harga dan pelayanannya yang best.",1
mudah-mudahan mudah-mudahan tidak bosan dengn tekstur nya,1
tinta berfungsi dengan baik terima kasih,1
suka banget terima kasih banyak ya,1
pengiriman cepat seller terbaik,1
nilai kualitas bagus.,1
barang oke seperti sandal miniso,1
"beli untuk yang kedua kalinya, sangat fast charging dan murah meriah pengiriman cepat",1
good produk. always sukses,1
"fast respons dan barang sesuai foto deskripsi, semua port berfungsi terima kasih semoga awet. recommended seller",1
bagus banget cocok buat anak yang belajar menulis,1
mantap barangnya.,1
terima kasih. fast respons dan terbaik seller,1
keren. keren bagus lah pokoknya lalu pasti dk kecewa,1
"murah, berfungsi dengan baik. semoga awet sampai lama recommended to simpan your budget",1
"sesuai, barang oke tahan lama",1
murah tapi tidak murahan. mantap,1
sudah diterima dengan baik,1
"pengiriman cepat, barang sesuai deskripsi",1
"terima kasih, produk ini layak untuk ke teman. tokopedia layanan dan responnya luar biasanya memuaskan",1
"highly recommendation? mantap seller ini pengiriman super kilat cuma 1x2jam sampai, ada yang kurang dikirim saya WhatsApp cepat dibalas dan langsung dikirim kekurangannya ramah respons sangat baik.",1
bagus deh pokoknya fast respons langsung meluncur barangnya,1
barang sudah sampai terima kasih,1
"siap, kyboard berfungsi normal maaf telat ulasan nya",1
"pengiriman cepat, barang suka",1
bagus banget harga ok pengiriman cepat,1
"barang sudah di terima, kasih.",1
respons cepat. saya suka,1
packing rapi dan delivery top,1
"barang sudah diterima agan, tinggal di tes saja semoga awet",1
kali kedua transaksi disini: di sini. recommended banget,1
"barang sudah diterima, belum dicoba. semoga diet sukses",1
"produk sesuai. mantap pelayanan oke, proses cepat sukses agan",1
"harga bersahabat, pengiriman sangat cepat barangnya oke",1
"barang bagus sesuai dengan gambar, namun baterai yang diberikan agak error. pengiriman cepat",1
terlalu manis untuk selera saya. taste better cold dan dengan ice,1
"agan terima kasih ya, sepatu nya puas banget.",1
"berfungsi dengan baik, semoga awet respons penjual super cepat",1
"barang sesuai, packing bagus pengiriman cepat",1
potongannya rapi. ukurannya sesuai warnanya cantik? bahannya adem produk berkualitas dengan foto,1
barang sesuai pesanan. bagus,1
"proses cepat, barang belum saya pakai",1
"selalu puas pemesanan di namaste, kualitas produknya ok terima kasih",1
"baik barang nya, sesuai dengan harga lah",1
"produk sesuai, semoga bermanfaat.",1
barang bagus s sesuai harapan,1
sip. barang sudah sampai Terima Kasih,1
suka sellernya juga membantu banget repeat pemesanan soon,1
"barang sesuai, penjual ramah dan responnya cepat",1
kk paket nya sudah aku terima. bagus kaos switer cepat sampai,1
"barang sudah sampai rumah, tetapi belum dicoba saya nya pulang mudik",1
barang bagus. sesuai deskripsi tidak ada cacat terbaik Kakak,1
sesuai pesanan dengan gambar,1
kendaraan menjadi kinclong kembali mantap. senang banget ada home servicenya bisa di pasangin bengkelnya,1
sekian kalinya beli di tuang coffee. terbaaiikk,1
"paket cepat sampai, penjual ramah tapi barang belum dicoba jadi kasih bintangnya 4 dulu. overall sukses untuk lapaknya",1
barangnya ok dan cepat antarnya,1
sudah sampai ya kakak. Terima Kasih,1
terima kasih bos udah sampai,1
Terima Kasih Anda sesuai request.,1
mantap. barang sudah diterima pelayanan cepat packing rapi sesuai deskripsi respons seller juga recommended terima kasih sukses terus agan usahanya joss,1
bagus dan mempermudah tugas dengan baik,1
barang sesuai packing rapi banget pakai bubble puas deh.,1
jamnya bagus agan. terima kasih,1
"sesuai dan respons nya cepat, terima kasih agan",1
barang sudah sampai good Terima Kasih.,1
"sayang kemasannya agak penyok, tapi overall is good tidak merubah rasa karena dimakan sendiri kecuali kalau mau kasih ke orang kurang enak saja terima kasih",1
respons dan pengiriman cepat. kualitas ok recommendation banget,1
barang udah di terima. Terima Kasih,1
bagus dan cepat sampai,1
pia nya enak banget isinya duren asli tidak pakai campuran,1
semua tombol berfungsi semoga awet,1
"agan bisa di retur tidak, saya pengennya pakai yang kanan",1
"baik dan fast delivery. langsung bisa dipakai, support usb 3 0",1
tidak pernah kecewa beli disini: di sini. good seller,1
barang sudah diterima. terima kasih,1
respons dan pengiriman barang cepat. terima kasih,1
barang sesuai dengan cuma lama,1
barang sudah diterima dengan baik dan sesuai,1
"good kualitas, packaging",1
Terima Kasih agan baterai nya ok tidak problem,1
barangnya cepat sampainya,1
"Terima Kasih kak. barang berkualitas, sukses terus",1
cepat dan akurat. Terima Kasih,1
"terima kasih, .",1
jos gandos buat handphonetiam,1
good. mantap,1
"respons penjual super cepat packing rapi, pengiriman. luar biasanya",1
barang sesuai deskripsi dan cocok. good seller dan fast respons,1
ok tiba tepat waktu rasa tidak bisa omen karena langsung kasih ke keponakan,1
ok agan barang bagus. kiriman rapi,1
barang sesuai pesanan. mantap betul,1
barang sesuai dengan gambar. pengiriman cepat,1
"fast respons, cepat sampai.",1
alhamdulillah sudah sampai tujuan,1
"keren agan barangnya, cepat sampainya",1
barang sesuai gambar dan memuaskan,1
"semogaa awet, tombol cukup keras",1
"bagus, sesuai. terima kasih",1
belum di tes semoga normal,1
pelayanan cepat rapi mantap,1
"paket sudah diterima, sesuai pesanan",1
"fast repon, cepat sampai barang ok",1
"barang sudah diterima dengan baik, kualitas bagus semoga awet. terima kasih",1
barang sesuai foto di tes juga bisa untuk laptop a4 a4sd semoga awet,1
selalu puas dengan barang dari brodo,1
barang sesuai deskripsi. mantap,1
barang bagus original dengan stiker. respons nya cepat recommended deh terima kasih ya bos,1
mantap pengirimannya super cepat. untuk produk belum di coba,1
"respons cepat, barang sesuai. semoga awet",1
bagus ok. seller ramah terpercaya,1
"sesuai dengan deskripsi dan foto, sangat cocok bagi saya yang baru belajar. rekomendasikan toko rumah baju kita untuk belanja disini: di sini sebab komitmen pembicaraan dihubungi setelah bayar barang langsung diproses dikirim hari itu juga pengirimannya menggunakan pos indonesia sudah dengan waktu pengiriman pilih saya puas pelayanan kalian",1
"pengiriman cepat dan kemasannya bagus, barangnya juga",1
barang udah sampai dan diterima sesuai pesanan. terbaik markotop agan mantap lah pkk nya terima kasih untuk?,1
barang bagus sesuai klaim,1
"barang sudah diterima. produk sesuai seller sangat responsif bahkan dana kelebihan karena penggantian metode pengiiriman, dikembalikan terima kasih banyak",1
"good pekerjaan, fast respons. terima kasih Kakak",1
"barang sudah diterima, maaf baru balas Mbak merly",1
terima kasih. barangnya sudah ada diterima semoga berfungsi dengan baik,1
terima kasih banyak ya agan. sukses selalu,1
bintang Terima Kasih Anda.,1
fast respons dan barang sesuai gambar,1
"sesuai ekspektasi. spesifikasi persis dengan bawaan asli unit yang datang ke saya dalam kondisi 0 setelah beberapa lama charging, akhirnya muncul pergerakan persentasenya cek via hwmonitor terdeteksi designed capacity mwh penuh pengisian daya artinya sudah ada wear level 1 mungkin masih kisaran normal saran jika baterai tersimpan lebih dari 3 bulan sebaiknya diisi daya saja yakin pelanggan nantinya membeli tidak akan protes penting selsel bagus",1
terima kasih.,1
"mesin sesuai yang dibutuhkan. customer service nya juga ramah, menjawab semua pertanyaan apa kita butuhkan",1
barang cepat dan bagus. puas deh disini: di sini,1
"bagus, barang sesuai gambar",1
"produk bagus, hanya saya salah persepsi dalam pembelian pikir dapat sepasang ternyata isinya memang satu",1
packing baik. cepat sampai barang sesuai pesanan,1
"okay banget dan cepat sampai. oya, memang yang warna tidak ada segel seperti cartridge hitam ya?",1
"bungkus rapi, kualitas sepatu sesuai respons tepat akan tetapi pinggir kotak ada yang rusak",1
"produk bagus, kualitasnya pengirimannya cepat mantablah Ngomong-ngomong ini jam cowok atau cewek ya?  haha.",1
"barang cepat sampai, lumayan bagus sesuai harga.",1
barang mantap. sayang sisa warna hitam sangat recommendation ini barang untuk punching pad harga trjangkau terima kasih agan,1
pokoknya suka banget lah atau sabun ini,1
"barang sudah diteriama dengan baik dan lengkap sesuai pesanan, terima kasih.",1
"casan dapat di gunakan sudah coba, semoga bisa awet seperti yang original. jika tidak ada garansi 2 bulan Terima Kasih",1
barangnya bagus sesuai ekspektasi,1
barang dan pengiriman sangat baik,1
"barang bagus berfungsi semua, semoga awet di",1
pengiriman lama sampai di tempat,1
"bagus barangnya dan pengirimannya juga cepat, terima kasih",1
mantap. istri saya suka dan nyuruh pesanan lagi,1
cepat sampai dan barang murah,1
mantap sudah sampai dengan selamat,1
"terima kasih agan, barang sesuai",1
yang ke 2 -nya nya,1
barang sudah sampai tapi kok tidak ada garansi asuransi TAM nya ya,1
"belum di coba, semoga sesuai deskripsi",1
"siap, bahannya seperti punya merek enzoro. bagus",1
barang mendarat sempurna. hatur nuhun,1
barang sesuai yang diharapkan,1
barang sesuai deskripsi. respons dan pengiriman cepat recommended,1
barang sesuai ekspektasi,1
sudah langganan sangat puas sekali,1
semua tombol berfungsi hanya saja agak goyang ketika ditekan ntab,1
"ada harga rupa, produk sesuai yang paling murah dari lapak lain dan cukuplah untuk hiburan karaoke non profesional walau sedikit interference di speaker.",1
sellernya fast respons dan produknya dijamin original,1
seperti biasanya. barang sesuai pesanan ntapsouls,1
barang tiba cepat banget. kualitas oke sesuai deskripsi terima kasih seller sukses selalu toko online-nya,1
bagus barangnya. lain kali pesan lagi,1
berfungsi dengan baik.,1
warna sesuai pilihan. semua port menyala,1
"barang bagus, respons cepat pengiriman",1
barang yang dikirim sesuai dengan gambar,1
